Class 0:

Weight	Rule
-7.946193250063516e-07	41_No | 42_Yes & num_medications_ST_ & ~time_in_hospital_ST_ | 42_Yes & number_diagnoses_ST_ & ~time_in_hospital_ST_ | 42_Yes & ~time_in_hospital_ST_ & ~num_lab_procedures_ST_ | 42_Yes & ~40_Steady & ~time_in_hospital_ST_ & ~num_procedures_ST_ | num_medications_ST_ & number_diagnoses_ST_ & ~40_Steady & ~time_in_hospital_ST_ & ~num_lab_procedures_ST_ | num_medications_ST_ & number_diagnoses_ST_ & ~40_Steady & ~time_in_hospital_ST_ & ~num_procedures_ST_ | num_medications_ST_ & number_diagnoses_ST_ & ~time_in_hospital_ST_ & ~num_lab_procedures_ST_ & ~num_procedures_ST_
0.05004901811480522	num_procedures_ST_ | num_medications_ST_ & num_procedures_ST_8.82 & ~number_diagnoses_ST_ | num_medications_ST_ & num_medications_ST_51.66 & ~number_diagnoses_ST_ | num_medications_ST_ & ~number_diagnoses_ST_ & ~time_in_hospital_ST_17.48 | num_medications_ST_ & ~num_lab_procedures_ST_ & ~number_diagnoses_ST_ & ~num_lab_procedures_ST_129.36 | num_procedures_ST_8.82 & num_medications_ST_51.66 & ~num_lab_procedures_ST_ & ~number_diagnoses_ST_ & ~time_in_hospital_ST_17.48 | num_procedures_ST_8.82 & num_medications_ST_51.66 & ~num_lab_procedures_ST_ & ~number_diagnoses_ST_ & ~num_lab_procedures_ST_129.36 | num_procedures_ST_8.82 & num_medications_ST_51.66 & ~number_diagnoses_ST_ & ~time_in_hospital_ST_17.48 & ~num_lab_procedures_ST_129.36
0.002550979843363166	num_lab_procedures_ST_129.36 | num_procedures_ST_8.82 & num_lab_procedures_ST_21.86 & ~num_medications_ST_51.66 | num_procedures_ST_8.82 & num_procedures_ST_-0.5 & ~num_medications_ST_51.66 | num_procedures_ST_8.82 & ~num_medications_ST_51.66 & ~number_diagnoses_ST_15.9 | num_procedures_ST_8.82 & ~time_in_hospital_ST_17.48 & ~num_medications_ST_51.66 & ~time_in_hospital_ST_1.17 | num_lab_procedures_ST_21.86 & num_procedures_ST_-0.5 & ~time_in_hospital_ST_17.48 & ~num_medications_ST_51.66 & ~number_diagnoses_ST_15.9 | num_lab_procedures_ST_21.86 & num_procedures_ST_-0.5 & ~time_in_hospital_ST_17.48 & ~num_medications_ST_51.66 & ~time_in_hospital_ST_1.17 | num_lab_procedures_ST_21.86 & num_procedures_ST_-0.5 & ~num_medications_ST_51.66 & ~number_diagnoses_ST_15.9 & ~time_in_hospital_ST_1.17



Class 1:

Weight	Rule
0.04133084788918495	0_Asian | 0_Caucasian & 0_Other | 0_Hispanic & 0_Other | 0_Other & 1_UnknownInvalid | 0_Other & ~0_AfricanAmerican | 0_Other & ~1_Male | 0_Other & ~2_10-20 | 0_Caucasian & 0_Hispanic & 1_UnknownInvalid | 0_Caucasian & 0_Hispanic & ~0_AfricanAmerican | 0_Caucasian & 0_Hispanic & ~1_Male | 0_Caucasian & 0_Hispanic & ~2_10-20 | 0_Caucasian & 1_UnknownInvalid & ~0_AfricanAmerican | 0_Caucasian & 1_UnknownInvalid & ~2_10-20 | 0_Caucasian & ~0_AfricanAmerican & ~1_Male | 0_Caucasian & ~0_AfricanAmerican & ~2_10-20 | 0_Caucasian & ~1_Male & ~2_10-20 | 0_Hispanic & 1_UnknownInvalid & ~0_AfricanAmerican & ~2_10-20 | 0_Hispanic & 1_UnknownInvalid & ~1_Male & ~2_10-20 | 0_Hispanic & ~0_AfricanAmerican & ~1_Male & ~2_10-20 | 1_UnknownInvalid & ~0_AfricanAmerican & ~1_Male & ~2_10-20
0.0024835849180817604	1_Male | 1_UnknownInvalid & 2_20-30 | 2_10-20 & 2_20-30 | 2_20-30 & 2_40-50 | 2_20-30 & ~0_Other | 2_20-30 & ~2_30-40 | 2_20-30 & ~2_50-60 | 1_UnknownInvalid & 2_10-20 & 2_40-50 | 1_UnknownInvalid & 2_10-20 & ~0_Other | 1_UnknownInvalid & 2_10-20 & ~2_30-40 | 1_UnknownInvalid & 2_10-20 & ~2_50-60 | 1_UnknownInvalid & 2_40-50 & ~0_Other | 1_UnknownInvalid & 2_40-50 & ~2_50-60 | 1_UnknownInvalid & ~0_Other & ~2_30-40 | 1_UnknownInvalid & ~0_Other & ~2_50-60 | 1_UnknownInvalid & ~2_30-40 & ~2_50-60 | 2_10-20 & 2_40-50 & ~0_Other & ~2_50-60 | 2_10-20 & 2_40-50 & ~2_30-40 & ~2_50-60 | 2_10-20 & ~0_Other & ~2_30-40 & ~2_50-60 | 2_40-50 & ~0_Other & ~2_30-40 & ~2_50-60
0.039694491773843765	2_30-40 | 2_40-50 & 2_60-70 | 2_50-60 & 2_60-70 | 2_60-70 & 2_80-90 | 2_60-70 & ~2_20-30 | 2_60-70 & ~2_70-80 | 2_60-70 & ~2_90-100 | 2_40-50 & 2_50-60 & 2_80-90 | 2_40-50 & 2_50-60 & ~2_20-30 | 2_40-50 & 2_50-60 & ~2_70-80 | 2_40-50 & 2_50-60 & ~2_90-100 | 2_40-50 & 2_80-90 & ~2_20-30 | 2_40-50 & 2_80-90 & ~2_90-100 | 2_40-50 & ~2_20-30 & ~2_70-80 | 2_40-50 & ~2_20-30 & ~2_90-100 | 2_40-50 & ~2_70-80 & ~2_90-100 | 2_50-60 & 2_80-90 & ~2_20-30 & ~2_90-100 | 2_50-60 & 2_80-90 & ~2_70-80 & ~2_90-100 | 2_50-60 & ~2_20-30 & ~2_70-80 & ~2_90-100 | 2_80-90 & ~2_20-30 & ~2_70-80 & ~2_90-100
0.07333490997552872	2_70-80 | 2_80-90 & 3_? | 2_90-100 & 3_? | 3_? & 3_[100-125) | 3_? & ~2_60-70 | 3_? & ~3_[0-25) | 3_? & ~3_[125-150) | 2_80-90 & 2_90-100 & 3_[100-125) | 2_80-90 & 2_90-100 & ~2_60-70 | 2_80-90 & 2_90-100 & ~3_[0-25) | 2_80-90 & 2_90-100 & ~3_[125-150) | 2_80-90 & 3_[100-125) & ~2_60-70 | 2_80-90 & 3_[100-125) & ~3_[125-150) | 2_80-90 & ~2_60-70 & ~3_[0-25) | 2_80-90 & ~2_60-70 & ~3_[125-150) | 2_80-90 & ~3_[0-25) & ~3_[125-150) | 2_90-100 & 3_[100-125) & ~2_60-70 & ~3_[125-150) | 2_90-100 & 3_[100-125) & ~3_[0-25) & ~3_[125-150) | 2_90-100 & ~2_60-70 & ~3_[0-25) & ~3_[125-150) | 3_[100-125) & ~2_60-70 & ~3_[0-25) & ~3_[125-150)
0.07057695090770721	3_[0-25) | 3_[100-125) & 3_[150-175) | 3_[125-150) & 3_[150-175) | 3_[150-175) & 3_[25-50) | 3_[150-175) & ~3_? | 3_[150-175) & ~3_[175-200) | 3_[150-175) & ~3_[50-75) | 3_[100-125) & 3_[125-150) & 3_[25-50) | 3_[100-125) & 3_[125-150) & ~3_? | 3_[100-125) & 3_[125-150) & ~3_[175-200) | 3_[100-125) & 3_[125-150) & ~3_[50-75) | 3_[100-125) & 3_[25-50) & ~3_? | 3_[100-125) & 3_[25-50) & ~3_[50-75) | 3_[100-125) & ~3_? & ~3_[175-200) | 3_[100-125) & ~3_? & ~3_[50-75) | 3_[100-125) & ~3_[175-200) & ~3_[50-75) | 3_[125-150) & 3_[25-50) & ~3_? & ~3_[50-75) | 3_[125-150) & 3_[25-50) & ~3_[175-200) & ~3_[50-75) | 3_[125-150) & ~3_? & ~3_[175-200) & ~3_[50-75) | 3_[25-50) & ~3_? & ~3_[175-200) & ~3_[50-75)
0.05324524641036987	3_[175-200) | 3_[25-50) & 3_[75-100) | 3_[50-75) & 3_[75-100) | 3_[75-100) & 4_3 | 3_[75-100) & ~3_[150-175) | 3_[75-100) & ~4_2 | 3_[75-100) & ~4_4 | 3_[25-50) & 3_[50-75) & 4_3 | 3_[25-50) & 3_[50-75) & ~3_[150-175) | 3_[25-50) & 3_[50-75) & ~4_2 | 3_[25-50) & 3_[50-75) & ~4_4 | 3_[25-50) & 4_3 & ~3_[150-175) | 3_[25-50) & 4_3 & ~4_4 | 3_[25-50) & ~3_[150-175) & ~4_2 | 3_[25-50) & ~3_[150-175) & ~4_4 | 3_[25-50) & ~4_2 & ~4_4 | 3_[50-75) & 4_3 & ~3_[150-175) & ~4_4 | 3_[50-75) & 4_3 & ~4_2 & ~4_4 | 3_[50-75) & ~3_[150-175) & ~4_2 & ~4_4 | 4_3 & ~3_[150-175) & ~4_2 & ~4_4
0.022395318374037743	4_2 | 4_3 & 4_5 | 4_4 & 4_5 | 4_5 & 4_7 | 4_5 & ~3_[75-100) | 4_5 & ~4_6 | 4_5 & ~4_8 | 4_3 & 4_4 & 4_7 | 4_3 & 4_4 & ~3_[75-100) | 4_3 & 4_4 & ~4_6 | 4_3 & 4_4 & ~4_8 | 4_3 & 4_7 & ~3_[75-100) | 4_3 & 4_7 & ~4_8 | 4_3 & ~3_[75-100) & ~4_6 | 4_3 & ~3_[75-100) & ~4_8 | 4_3 & ~4_6 & ~4_8 | 4_4 & 4_7 & ~3_[75-100) & ~4_8 | 4_4 & 4_7 & ~4_6 & ~4_8 | 4_4 & ~3_[75-100) & ~4_6 & ~4_8 | 4_7 & ~3_[75-100) & ~4_6 & ~4_8
0.027369635179638863	4_6 | 4_7 & 5_2 | 4_8 & 5_2 | 5_2 & 5_4 | 5_2 & ~4_5 | 5_2 & ~5_3 | 5_2 & ~5_5 | 4_7 & 4_8 & 5_4 | 4_7 & 4_8 & ~4_5 | 4_7 & 4_8 & ~5_3 | 4_7 & 4_8 & ~5_5 | 4_7 & 5_4 & ~4_5 | 4_7 & 5_4 & ~5_5 | 4_7 & ~4_5 & ~5_3 | 4_7 & ~4_5 & ~5_5 | 4_7 & ~5_3 & ~5_5 | 4_8 & 5_4 & ~4_5 & ~5_5 | 4_8 & 5_4 & ~5_3 & ~5_5 | 4_8 & ~4_5 & ~5_3 & ~5_5 | 5_4 & ~4_5 & ~5_3 & ~5_5
0.10643506050109863	5_3 | 5_4 & 5_6 | 5_5 & 5_6 | 5_6 & 5_8 | 5_6 & ~5_2 | 5_6 & ~5_7 | 5_6 & ~5_9 | 5_4 & 5_5 & 5_8 | 5_4 & 5_5 & ~5_2 | 5_4 & 5_5 & ~5_7 | 5_4 & 5_5 & ~5_9 | 5_4 & 5_8 & ~5_2 | 5_4 & 5_8 & ~5_9 | 5_4 & ~5_2 & ~5_7 | 5_4 & ~5_2 & ~5_9 | 5_4 & ~5_7 & ~5_9 | 5_5 & 5_8 & ~5_2 & ~5_9 | 5_5 & 5_8 & ~5_7 & ~5_9 | 5_5 & ~5_2 & ~5_7 & ~5_9 | 5_8 & ~5_2 & ~5_7 & ~5_9
-0.005651288200169802	5_7 | 5_8 & 5_10 | 5_9 & 5_10 | 5_10 & 5_12 | 5_10 & ~5_6 | 5_10 & ~5_11 | 5_10 & ~5_13 | 5_8 & 5_9 & 5_12 | 5_8 & 5_9 & ~5_6 | 5_8 & 5_9 & ~5_11 | 5_8 & 5_9 & ~5_13 | 5_8 & 5_12 & ~5_6 | 5_8 & 5_12 & ~5_13 | 5_8 & ~5_6 & ~5_11 | 5_8 & ~5_6 & ~5_13 | 5_8 & ~5_11 & ~5_13 | 5_9 & 5_12 & ~5_6 & ~5_13 | 5_9 & 5_12 & ~5_11 & ~5_13 | 5_9 & ~5_6 & ~5_11 & ~5_13 | 5_12 & ~5_6 & ~5_11 & ~5_13
-0.28151729702949524	5_11 | 5_12 & 5_14 | 5_13 & 5_14 | 5_14 & 5_16 | 5_14 & ~5_10 | 5_14 & ~5_15 | 5_14 & ~5_17 | 5_12 & 5_13 & 5_16 | 5_12 & 5_13 & ~5_10 | 5_12 & 5_13 & ~5_15 | 5_12 & 5_13 & ~5_17 | 5_12 & 5_16 & ~5_10 | 5_12 & 5_16 & ~5_17 | 5_12 & ~5_10 & ~5_15 | 5_12 & ~5_10 & ~5_17 | 5_12 & ~5_15 & ~5_17 | 5_13 & 5_16 & ~5_10 & ~5_17 | 5_13 & 5_16 & ~5_15 & ~5_17 | 5_13 & ~5_10 & ~5_15 & ~5_17 | 5_16 & ~5_10 & ~5_15 & ~5_17
0.03615701571106911	5_15 | 5_16 & 5_18 | 5_17 & 5_18 | 5_18 & 5_20 | 5_18 & ~5_14 | 5_18 & ~5_19 | 5_18 & ~5_22 | 5_16 & 5_17 & 5_20 | 5_16 & 5_17 & ~5_14 | 5_16 & 5_17 & ~5_19 | 5_16 & 5_17 & ~5_22 | 5_16 & 5_20 & ~5_14 | 5_16 & 5_20 & ~5_22 | 5_16 & ~5_14 & ~5_19 | 5_16 & ~5_14 & ~5_22 | 5_16 & ~5_19 & ~5_22 | 5_17 & 5_20 & ~5_14 & ~5_22 | 5_17 & 5_20 & ~5_19 & ~5_22 | 5_17 & ~5_14 & ~5_19 & ~5_22 | 5_20 & ~5_14 & ~5_19 & ~5_22
-0.0028412966057658195	5_19 | 5_20 & 5_23 | 5_22 & 5_23 | 5_23 & 5_25 | 5_23 & ~5_18 | 5_23 & ~5_24 | 5_23 & ~5_27 | 5_20 & 5_22 & 5_25 | 5_20 & 5_22 & ~5_18 | 5_20 & 5_22 & ~5_24 | 5_20 & 5_22 & ~5_27 | 5_20 & 5_25 & ~5_18 | 5_20 & 5_25 & ~5_27 | 5_20 & ~5_18 & ~5_24 | 5_20 & ~5_18 & ~5_27 | 5_20 & ~5_24 & ~5_27 | 5_22 & 5_25 & ~5_18 & ~5_27 | 5_22 & 5_25 & ~5_24 & ~5_27 | 5_22 & ~5_18 & ~5_24 & ~5_27 | 5_25 & ~5_18 & ~5_24 & ~5_27
-0.09619144350290298	5_24 | 5_25 & 5_28 | 5_27 & 5_28 | 5_28 & 6_3 | 5_28 & ~5_23 | 5_28 & ~6_2 | 5_28 & ~6_4 | 5_25 & 5_27 & 6_3 | 5_25 & 5_27 & ~5_23 | 5_25 & 5_27 & ~6_2 | 5_25 & 5_27 & ~6_4 | 5_25 & 6_3 & ~5_23 | 5_25 & 6_3 & ~6_4 | 5_25 & ~5_23 & ~6_2 | 5_25 & ~5_23 & ~6_4 | 5_25 & ~6_2 & ~6_4 | 5_27 & 6_3 & ~5_23 & ~6_4 | 5_27 & 6_3 & ~6_2 & ~6_4 | 5_27 & ~5_23 & ~6_2 & ~6_4 | 6_3 & ~5_23 & ~6_2 & ~6_4
0.016111750155687332	6_2 | 6_3 & 6_5 | 6_4 & 6_5 | 6_5 & 6_7 | 6_5 & ~5_28 | 6_5 & ~6_6 | 6_5 & ~6_8 | 6_3 & 6_4 & 6_7 | 6_3 & 6_4 & ~5_28 | 6_3 & 6_4 & ~6_6 | 6_3 & 6_4 & ~6_8 | 6_3 & 6_7 & ~5_28 | 6_3 & 6_7 & ~6_8 | 6_3 & ~5_28 & ~6_6 | 6_3 & ~5_28 & ~6_8 | 6_3 & ~6_6 & ~6_8 | 6_4 & 6_7 & ~5_28 & ~6_8 | 6_4 & 6_7 & ~6_6 & ~6_8 | 6_4 & ~5_28 & ~6_6 & ~6_8 | 6_7 & ~5_28 & ~6_6 & ~6_8
-0.0802181139588356	6_6 | 6_7 & 6_9 | 6_8 & 6_9 | 6_9 & 6_11 | 6_9 & ~6_5 | 6_9 & ~6_10 | 6_9 & ~6_13 | 6_7 & 6_8 & 6_11 | 6_7 & 6_8 & ~6_5 | 6_7 & 6_8 & ~6_10 | 6_7 & 6_8 & ~6_13 | 6_7 & 6_11 & ~6_5 | 6_7 & 6_11 & ~6_13 | 6_7 & ~6_5 & ~6_10 | 6_7 & ~6_5 & ~6_13 | 6_7 & ~6_10 & ~6_13 | 6_8 & 6_11 & ~6_5 & ~6_13 | 6_8 & 6_11 & ~6_10 & ~6_13 | 6_8 & ~6_5 & ~6_10 & ~6_13 | 6_11 & ~6_5 & ~6_10 & ~6_13
0.03384512662887573	6_10 | 6_11 & 6_14 | 6_13 & 6_14 | 6_14 & 6_20 | 6_14 & ~6_9 | 6_14 & ~6_17 | 6_14 & ~6_22 | 6_11 & 6_13 & 6_20 | 6_11 & 6_13 & ~6_9 | 6_11 & 6_13 & ~6_17 | 6_11 & 6_13 & ~6_22 | 6_11 & 6_20 & ~6_9 | 6_11 & 6_20 & ~6_22 | 6_11 & ~6_9 & ~6_17 | 6_11 & ~6_9 & ~6_22 | 6_11 & ~6_17 & ~6_22 | 6_13 & 6_20 & ~6_9 & ~6_22 | 6_13 & 6_20 & ~6_17 & ~6_22 | 6_13 & ~6_9 & ~6_17 & ~6_22 | 6_20 & ~6_9 & ~6_17 & ~6_22
0.01572772115468979	6_17 | 6_20 & 6_25 | 6_22 & 6_25 | 6_25 & 8_Anesthesiology | 6_25 & ~6_14 | 6_25 & ~8_AllergyandImmunology | 6_25 & ~8_Anesthesiology-Pediatric | 6_20 & 6_22 & 8_Anesthesiology | 6_20 & 6_22 & ~6_14 | 6_20 & 6_22 & ~8_AllergyandImmunology | 6_20 & 6_22 & ~8_Anesthesiology-Pediatric | 6_20 & 8_Anesthesiology & ~6_14 | 6_20 & 8_Anesthesiology & ~8_Anesthesiology-Pediatric | 6_20 & ~6_14 & ~8_AllergyandImmunology | 6_20 & ~6_14 & ~8_Anesthesiology-Pediatric | 6_20 & ~8_AllergyandImmunology & ~8_Anesthesiology-Pediatric | 6_22 & 8_Anesthesiology & ~6_14 & ~8_Anesthesiology-Pediatric | 6_22 & 8_Anesthesiology & ~8_AllergyandImmunology & ~8_Anesthesiology-Pediatric | 6_22 & ~6_14 & ~8_AllergyandImmunology & ~8_Anesthesiology-Pediatric | 8_Anesthesiology & ~6_14 & ~8_AllergyandImmunology & ~8_Anesthesiology-Pediatric
-0.027564257383346558	8_AllergyandImmunology | 8_Anesthesiology & 8_Cardiology | 8_Anesthesiology-Pediatric & 8_Cardiology | 8_Cardiology & 8_DCPTEAM | 8_Cardiology & ~6_25 | 8_Cardiology & ~8_Cardiology-Pediatric | 8_Cardiology & ~8_Dentistry | 8_Anesthesiology & 8_Anesthesiology-Pediatric & 8_DCPTEAM | 8_Anesthesiology & 8_Anesthesiology-Pediatric & ~6_25 | 8_Anesthesiology & 8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric | 8_Anesthesiology & 8_Anesthesiology-Pediatric & ~8_Dentistry | 8_Anesthesiology & 8_DCPTEAM & ~6_25 | 8_Anesthesiology & 8_DCPTEAM & ~8_Dentistry | 8_Anesthesiology & ~6_25 & ~8_Cardiology-Pediatric | 8_Anesthesiology & ~6_25 & ~8_Dentistry | 8_Anesthesiology & ~8_Cardiology-Pediatric & ~8_Dentistry | 8_Anesthesiology-Pediatric & 8_DCPTEAM & ~6_25 & ~8_Dentistry | 8_Anesthesiology-Pediatric & 8_DCPTEAM & ~8_Cardiology-Pediatric & ~8_Dentistry | 8_Anesthesiology-Pediatric & ~6_25 & ~8_Cardiology-Pediatric & ~8_Dentistry | 8_DCPTEAM & ~6_25 & ~8_Cardiology-Pediatric & ~8_Dentistry
0.07975808531045914	8_Cardiology-Pediatric | 8_DCPTEAM & 8_Dermatology | 8_Dentistry & 8_Dermatology | 8_Dermatology & 8_Endocrinology | 8_Dermatology & ~8_Cardiology | 8_Dermatology & ~8_EmergencyTrauma | 8_Dermatology & ~8_Endocrinology-Metabolism | 8_DCPTEAM & 8_Dentistry & 8_Endocrinology | 8_DCPTEAM & 8_Dentistry & ~8_Cardiology | 8_DCPTEAM & 8_Dentistry & ~8_EmergencyTrauma | 8_DCPTEAM & 8_Dentistry & ~8_Endocrinology-Metabolism | 8_DCPTEAM & 8_Endocrinology & ~8_Cardiology | 8_DCPTEAM & 8_Endocrinology & ~8_Endocrinology-Metabolism | 8_DCPTEAM & ~8_Cardiology & ~8_EmergencyTrauma | 8_DCPTEAM & ~8_Cardiology & ~8_Endocrinology-Metabolism | 8_DCPTEAM & ~8_EmergencyTrauma & ~8_Endocrinology-Metabolism | 8_Dentistry & 8_Endocrinology & ~8_Cardiology & ~8_Endocrinology-Metabolism | 8_Dentistry & 8_Endocrinology & ~8_EmergencyTrauma & ~8_Endocrinology-Metabolism | 8_Dentistry & ~8_Cardiology & ~8_EmergencyTrauma & ~8_Endocrinology-Metabolism | 8_Endocrinology & ~8_Cardiology & ~8_EmergencyTrauma & ~8_Endocrinology-Metabolism
0.0007641256670467556	8_EmergencyTrauma | 8_Endocrinology & 8_FamilyGeneralPractice | 8_Endocrinology-Metabolism & 8_FamilyGeneralPractice | 8_FamilyGeneralPractice & 8_Gynecology | 8_FamilyGeneralPractice & ~8_Dermatology | 8_FamilyGeneralPractice & ~8_Gastroenterology | 8_FamilyGeneralPractice & ~8_Hematology | 8_Endocrinology & 8_Endocrinology-Metabolism & 8_Gynecology | 8_Endocrinology & 8_Endocrinology-Metabolism & ~8_Dermatology | 8_Endocrinology & 8_Endocrinology-Metabolism & ~8_Gastroenterology | 8_Endocrinology & 8_Endocrinology-Metabolism & ~8_Hematology | 8_Endocrinology & 8_Gynecology & ~8_Dermatology | 8_Endocrinology & 8_Gynecology & ~8_Hematology | 8_Endocrinology & ~8_Dermatology & ~8_Gastroenterology | 8_Endocrinology & ~8_Dermatology & ~8_Hematology | 8_Endocrinology & ~8_Gastroenterology & ~8_Hematology | 8_Endocrinology-Metabolism & 8_Gynecology & ~8_Dermatology & ~8_Hematology | 8_Endocrinology-Metabolism & 8_Gynecology & ~8_Gastroenterology & ~8_Hematology | 8_Endocrinology-Metabolism & ~8_Dermatology & ~8_Gastroenterology & ~8_Hematology | 8_Gynecology & ~8_Dermatology & ~8_Gastroenterology & ~8_Hematology
-0.018107229843735695	8_Gastroenterology | 8_Gynecology & 8_HematologyOncology | 8_Hematology & 8_HematologyOncology | 8_HematologyOncology & 8_InfectiousDiseases | 8_HematologyOncology & ~8_FamilyGeneralPractice | 8_HematologyOncology & ~8_Hospitalist | 8_HematologyOncology & ~8_InternalMedicine | 8_Gynecology & 8_Hematology & 8_InfectiousDiseases | 8_Gynecology & 8_Hematology & ~8_FamilyGeneralPractice | 8_Gynecology & 8_Hematology & ~8_Hospitalist | 8_Gynecology & 8_Hematology & ~8_InternalMedicine | 8_Gynecology & 8_InfectiousDiseases & ~8_FamilyGeneralPractice | 8_Gynecology & 8_InfectiousDiseases & ~8_InternalMedicine | 8_Gynecology & ~8_FamilyGeneralPractice & ~8_Hospitalist | 8_Gynecology & ~8_FamilyGeneralPractice & ~8_InternalMedicine | 8_Gynecology & ~8_Hospitalist & ~8_InternalMedicine | 8_Hematology & 8_InfectiousDiseases & ~8_FamilyGeneralPractice & ~8_InternalMedicine | 8_Hematology & 8_InfectiousDiseases & ~8_Hospitalist & ~8_InternalMedicine | 8_Hematology & ~8_FamilyGeneralPractice & ~8_Hospitalist & ~8_InternalMedicine | 8_InfectiousDiseases & ~8_FamilyGeneralPractice & ~8_Hospitalist & ~8_InternalMedicine
0.039621502161026	8_Hospitalist | 8_InfectiousDiseases & 8_Nephrology | 8_InternalMedicine & 8_Nephrology | 8_Nephrology & 8_Neurophysiology | 8_Nephrology & ~8_HematologyOncology | 8_Nephrology & ~8_Neurology | 8_Nephrology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InfectiousDiseases & 8_InternalMedicine & 8_Neurophysiology | 8_InfectiousDiseases & 8_InternalMedicine & ~8_HematologyOncology | 8_InfectiousDiseases & 8_InternalMedicine & ~8_Neurology | 8_InfectiousDiseases & 8_InternalMedicine & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InfectiousDiseases & 8_Neurophysiology & ~8_HematologyOncology | 8_InfectiousDiseases & 8_Neurophysiology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InfectiousDiseases & ~8_HematologyOncology & ~8_Neurology | 8_InfectiousDiseases & ~8_HematologyOncology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InfectiousDiseases & ~8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InternalMedicine & 8_Neurophysiology & ~8_HematologyOncology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InternalMedicine & 8_Neurophysiology & ~8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_InternalMedicine & ~8_HematologyOncology & ~8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Neurophysiology & ~8_HematologyOncology & ~8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco
-0.07830386608839035	8_Neurology | 8_Neurophysiology & 8_Obstetrics | 8_Obsterics&Gynecology-GynecologicOnco & 8_Obstetrics | 8_Obstetrics & 8_Oncology | 8_Obstetrics & ~8_Nephrology | 8_Obstetrics & ~8_ObstetricsandGynecology | 8_Obstetrics & ~8_Ophthalmology | 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & 8_Oncology | 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_Nephrology | 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology | 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_Ophthalmology | 8_Neurophysiology & 8_Oncology & ~8_Nephrology | 8_Neurophysiology & 8_Oncology & ~8_Ophthalmology | 8_Neurophysiology & ~8_Nephrology & ~8_ObstetricsandGynecology | 8_Neurophysiology & ~8_Nephrology & ~8_Ophthalmology | 8_Neurophysiology & ~8_ObstetricsandGynecology & ~8_Ophthalmology | 8_Obsterics&Gynecology-GynecologicOnco & 8_Oncology & ~8_Nephrology & ~8_Ophthalmology | 8_Obsterics&Gynecology-GynecologicOnco & 8_Oncology & ~8_ObstetricsandGynecology & ~8_Ophthalmology | 8_Obsterics&Gynecology-GynecologicOnco & ~8_Nephrology & ~8_ObstetricsandGynecology & ~8_Ophthalmology | 8_Oncology & ~8_Nephrology & ~8_ObstetricsandGynecology & ~8_Ophthalmology
-0.01724393479526043	8_ObstetricsandGynecology | 8_Oncology & 8_Orthopedics | 8_Ophthalmology & 8_Orthopedics | 8_Orthopedics & 8_Osteopath | 8_Orthopedics & ~8_Obstetrics | 8_Orthopedics & ~8_Orthopedics-Reconstructive | 8_Orthopedics & ~8_Otolaryngology | 8_Oncology & 8_Ophthalmology & 8_Osteopath | 8_Oncology & 8_Ophthalmology & ~8_Obstetrics | 8_Oncology & 8_Ophthalmology & ~8_Orthopedics-Reconstructive | 8_Oncology & 8_Ophthalmology & ~8_Otolaryngology | 8_Oncology & 8_Osteopath & ~8_Obstetrics | 8_Oncology & 8_Osteopath & ~8_Otolaryngology | 8_Oncology & ~8_Obstetrics & ~8_Orthopedics-Reconstructive | 8_Oncology & ~8_Obstetrics & ~8_Otolaryngology | 8_Oncology & ~8_Orthopedics-Reconstructive & ~8_Otolaryngology | 8_Ophthalmology & 8_Osteopath & ~8_Obstetrics & ~8_Otolaryngology | 8_Ophthalmology & 8_Osteopath & ~8_Orthopedics-Reconstructive & ~8_Otolaryngology | 8_Ophthalmology & ~8_Obstetrics & ~8_Orthopedics-Reconstructive & ~8_Otolaryngology | 8_Osteopath & ~8_Obstetrics & ~8_Orthopedics-Reconstructive & ~8_Otolaryngology
